source,target,True_label,training_edge
1608299988,1617160946,1,0
1617161004,1608299988,0,0
1617161063,1608299988,0,0
1617161144,1608299988,1,1
1617164798,1608299988,1,1
1608299988,1617168718,1,1
1608299988,1617168777,1,1
2749011000,1608299988,0,0
B00005Y3VB,1608299988,0,0
B0002XYDXK,1608299988,0,0
B0002YAZC2,1608299988,0,0
B0006DRZMC,1608299988,0,0
B00099XDPG,1608299988,0,0
B0009JMW0S,1608299988,0,1
B000BGTVDA,1608299988,0,0
B000GCGQ8W,1608299988,0,0
B000P87C8U,1608299988,0,0
B000TFBZ7S,1608299988,0,0
B000TFG00U,1608299988,0,0
B000TFG122,1608299988,0,0
B000TFI08U,1608299988,0,0
B0010YBZ1I,1608299988,0,0
B0011DQ1S0,1608299988,0,0
B0011SKWCQ,1608299988,0,0
B0014B9GUY,1608299988,0,0
B0016ZOUUO,1608299988,0,0
B0017XCDKE,1608299988,0,0
B001AFD20E,1608299988,0,0
B0026PEPT4,1608299988,0,0
B0027ESKNG,1608299988,1,1
B00282UXC8,1608299988,0,0
B002SCR6GY,1608299988,0,0
B003O56UYS,1608299988,0,0
B00488IPLG,1608299988,0,0
B0049F8EG4,1608299988,0,0
B0049F8EUA,1608299988,0,0
B004B7IO7Y,1608299988,0,0
1608299988,B004CRNACW,1,1
B006ZP92O4,1608299988,0,1
B00A9N0HGA,1608299988,0,0
161535316X,1615355219,0,0
161535316X,B00192D1I6,0,0
161535316X,B002IIT3F0,0,0
1615354336,1615355219,0,1
B000F5MWEW,1615354336,1,1
1615354336,B00192D1I6,0,0
1615354336,B002IIT3F0,0,0
1615355227,1615355219,1,0
B000092P3Q,1615355219,0,0
B000096L6Z,1615355219,0,0
1615355219,B000F5MWEW,1,1
B000FL2DQS,1615355219,0,0
B000M3K28K,1615355219,0,0
1615355219,B000OH488E,1,1
B000Q6ZK3A,1615355219,0,0
1615355219,B000SAN4FU,1,1
B0017OGY12,1615355219,0,0
B0018AILQ6,1615355219,0,0
1615355219,B00192D1I6,1,1
B002IIT3F0,1615355219,0,0
1615355219,B007FMSHGK,1,1
1615355219,B00ATRE5H8,1,1
1615355227,B000F5MWEW,1,1
1615355227,B000SAN4FU,1,1
1615355227,B003CWQ69M,1,1
1615355227,B007FMSHGK,1,1
1617160040,1617160075,1,1
1617160083,1617160040,0,0
161716013X,1617160040,0,0
1617160318,1617160040,0,0
1617160040,1617160377,1,1
1617160768,1617160040,1,1
1617160040,1617160822,1,1
1617160911,1617160040,1,1
B00005Y3VC,1617160040,0,0
B000077DD3,1617160040,0,1
B000P0WSXM,1617160040,0,0
B0017XE2AS,1617160040,0,0
B0026PI8JC,1617160040,0,0
B006CVV4HE,1617160040,1,1
B00A9N0HGA,1617160040,0,1
1617160067,1617160393,1,1
1617160067,1617160482,1,1
1617160784,1617160067,0,1
1617160067,1617160849,1,1
B001AFFRM0,1617160067,0,1
B005NQ5WJ0,1617160067,0,0
161716013X,1617160075,0,0
1617160156,1617160075,1,1
1617160318,1617160075,0,0
1617160334,1617160075,1,1
1617160407,1617160075,1,1
1617160075,1617160482,1,1
1617160784,1617160075,0,0
1617160857,1617160075,1,1
1617160075,1617160946,1,1
1617161004,1617160075,0,0
1617161063,1617160075,0,0
1617164798,1617160075,0,0
1617168718,1617160075,1,0
1617160075,1617168777,1,1
2749011027,1617160075,0,0
B000077DD3,1617160075,0,0
B000GCGQ9G,1617160075,0,0
B000TFBZ7S,1617160075,0,0
B000TFG122,1617160075,0,1
B000TFI08U,1617160075,0,0
B0011SGVZI,1617160075,0,0
B0017XE2AS,1617160075,0,0
B001AFFRM0,1617160075,0,0
B0026PI8JC,1617160075,0,1
1617160075,B0027ESKNG,1,1
B002O74ZJ4,1617160075,0,0
B002SCR7EK,1617160075,0,0
B003KKUJY4,1617160075,0,1
B0049F0UPM,1617160075,0,0
B0049F2OPQ,1617160075,0,1
B0049F6EIY,1617160075,0,1
B005NQ5WJ0,1617160075,0,0
B006ZP92O4,1617160075,0,0
B00A9N0HGA,1617160075,0,0
161716013X,1617160156,0,0
161716013X,1617160199,0,0
161716013X,1617160377,0,0
161716013X,1617160822,0,0
161716013X,1617160857,0,1
B0002YO0UK,161716013X,0,0
1617160156,1617160210,1,1
1617160156,1617160407,1,1
1617160156,1617160482,1,1
1617160784,1617160156,0,1
1617160156,1617160857,1,1
1617164798,1617160156,0,0
B0002YO0UK,1617160156,0,0
B000TFBZ7S,1617160156,0,0
B00A9N0HGA,1617160156,0,0
B00008NRU7,1617160199,0,0
B00117UXW6,1617160199,0,0
1617160318,1617160210,0,0
1617160784,1617160210,0,0
1617164798,1617160210,0,0
1617160210,1617168777,1,1
B00008NRU7,1617160210,0,0
B000FXV25E,1617160210,0,0
B00117HHYS,1617160210,0,0
B00117UXW6,1617160210,0,0
B00158QGTK,1617160210,0,0
B001AFD5EC,1617160210,0,0
B00A9N0HGA,1617160210,0,0
B00005APYO,1617160253,0,1
161716027X,1617160857,1,1
161716027X,1617168718,1,1
B00005APYO,161716027X,0,0
B001GBMVMW,161716027X,0,0
1617160318,1617160334,0,0
1617160318,1617160377,0,0
1617160318,1617160385,0,0
1617160318,1617160393,0,0
1617160318,1617160725,0,0
1617160318,1617160768,0,0
1617160318,1617160857,0,0
1617160318,1617160946,0,0
1617160318,1617168718,0,0
1617160318,1617168777,0,0
1617160334,1617160407,1,0
1617160784,1617160334,0,0
1617160334,1617161020,1,1
1617164798,1617160334,0,0
B0000899Y9,1617160334,0,1
B000TFBZEQ,1617160334,0,1
B00117T1TW,1617160334,0,0
B001AFD7IQ,1617160334,0,0
B00A9N0HGA,1617160334,0,0
1617160377,1617160407,1,1
1617160466,1617160377,1,1
1617160377,1617160644,1,1
1617160377,1617160768,1,1
1617160377,1617160822,1,1
1617160911,1617160377,1,0
2749011019,1617160377,0,0
B000077DD4,1617160377,0,1
B0002AH0IS,1617160377,1,1
B0002XYDY4,1617160377,0,0
B000GCD6JE,1617160377,0,0
B000P13KRO,1617160377,0,0
B00117UVAK,1617160377,0,0
B001AFD8XK,1617160377,0,0
B001AFFWFC,1617160377,0,0
B001GBZALQ,1617160377,0,0
B0026PI8QA,1617160377,0,0
B004B7HVGO,1617160377,0,0
B006CVV4HE,1617160377,1,0
1617160717,1617160385,0,0
B000077DD4,1617160385,0,0
1617160849,1617160393,1,1
1617160393,B000BS2V44,1,1
B001AFD8XK,1617160393,0,0
B001AFFWFC,1617160393,0,1
B0026PI8QA,1617160393,0,0
B00A9N0HGA,1617160393,0,0
1617160407,1617160482,1,1
1617160407,1617160725,1,1
1617160784,1617160407,0,0
1617160857,1617160407,1,1
1617160407,1617160946,1,1
1617164798,1617160407,0,1
1617160407,1617168718,1,1
1617160407,1617168777,1,1
B00005Y3VD,1617160407,0,0
B000077DD4,1617160407,0,0
B000GCD6JE,1617160407,0,0
B000TFG122,1617160407,0,0
B000TFI08U,1617160407,0,0
B001AFD8XK,1617160407,0,0
B001AFFWFC,1617160407,0,0
B001GBZALQ,1617160407,0,0
B0026PI8QA,1617160407,0,0
B0027ESKNG,1617160407,1,1
B002SCYTT6,1617160407,0,1
B0049F0V8I,1617160407,0,0
B004B7HVGO,1617160407,0,0
B006ZP92O4,1617160407,0,0
B00A9N0HGA,1617160407,0,1
1617160466,1617160482,1,1
1617160466,1617160768,1,1
1617160466,1617160822,1,1
2749004373,1617160466,0,0
B000077DD5,1617160466,0,0
B0011DO1KU,1617160466,0,1
B001AFEO9C,1617160466,0,0
B001AFFYSW,1617160466,0,1
B001FJOD08,1617160466,0,1
B0026PI9DM,1617160466,0,0
B006CVV4HE,1617160466,1,1
1617160474,1617160482,0,0
1617160547,1617160482,1,1
1617160784,1617160482,0,0
1617160857,1617160482,1,1
1617161144,1617160482,1,1
1617164798,1617160482,0,0
1617168718,1617160482,1,1
1617160482,1617168777,1,1
2749004373,1617160482,0,0
B000058E2J,1617160482,0,1
B00005Y3VG,1617160482,0,0
B000077DD5,1617160482,0,0
B0001Z95HS,1617160482,0,0
B00064SYK8,1617160482,0,0
B000BWFK5M,1617160482,0,0
B000PRBV74,1617160482,0,0
B000TFBZ4G,1617160482,0,0
B000TFG122,1617160482,0,0
B000TFG1DQ,1617160482,0,0
B000TFHZWC,1617160482,0,0
B000TFI08U,1617160482,0,0
B0011DKCTO,1617160482,0,1
B0011DO1KU,1617160482,0,0
B001AFFYSW,1617160482,0,0
B001FJOD08,1617160482,0,0
B0026PI9DM,1617160482,0,0
B00310UXQW,1617160482,1,1
B003CVSXB2,1617160482,0,0
B004B7FGF2,1617160482,0,0
B006WODSW0,1617160482,0,0
B00A9N0HGA,1617160482,0,0
B00005APYQ,1617160520,0,1
1617160547,1617160857,1,1
1617164798,1617160547,0,0
1617160547,1617168718,1,1
B00064SYK8,1617160547,0,0
B001FJQ7DE,1617160547,0,0
B001GBLMMC,1617160547,0,0
161716058X,1617160601,0,0
B000BKD8D0,161716058X,0,0
1617160601,1617160857,1,1
1617164798,1617160601,0,0
1617160601,1617168718,1,1
B000TFBZ64,1617160601,0,0
B00117SUJY,1617160601,0,0
1617160784,1617160660,0,0
1617160660,1617160857,1,1
B00004UABA,1617160660,0,0
B00006LSWN,1617160660,0,1
B00117SWE2,1617160660,0,0
B00A9N0HGA,1617160660,0,0
1617160709,1617160822,1,1
1617160717,1617160725,0,0
1617160717,1617160830,0,0
1617160725,1617160857,1,1
1617160725,1617160946,1,1
1617164798,1617160725,0,1
1617168718,1617160725,1,1
1617160725,1617168777,1,1
B00002S9FN,1617160725,0,0
B00005APYS,1617160725,0,0
B000P87C8U,1617160725,0,0
B001AFB4JK,1617160725,0,0
B001AFDB0U,1617160725,0,0
B001AFFZB8,1617160725,0,0
B005WBZ98K,1617160725,0,0
B00A9N0HGA,1617160725,0,0
B00G3IRQG4,1617160725,0,0
1617160784,1617160768,0,0
1617160768,1617160946,1,1
B00004NHL5,1617160768,0,0
B00004YUGO,1617160768,0,0
B000077DD7,1617160768,0,0
B0002BK412,1617160768,0,0
B000BB8BOK,1617160768,0,0
B000WCB3NY,1617160768,0,1
B00117UWM2,1617160768,0,0
1617160784,1617160822,0,1
1617160784,1617160849,0,0
1617160784,1617160857,0,1
1617160784,1617160938,0,0
1617160784,1617168777,0,0
1617160784,B00004NHL5,0,0
B000077DD7,1617160784,0,0
1617160784,B0002BK412,0,0
B001AFDBA0,1617160784,0,0
161716089X,1617160822,0,1
1617160911,1617160822,1,1
1617161004,1617160822,0,0
1617164798,1617160822,0,0
2749010993,1617160822,0,0
2749013666,1617160822,0,0
B00002S9FG,1617160822,0,0
B00004UFGD,1617160822,0,1
B00004YUGL,1617160822,0,0
B00005Y3VA,1617160822,0,0
B00006AW2Z,1617160822,0,0
B00006IKF8,1617160822,0,0
B000BKH1JC,1617160822,0,0
B000P87C80,1617160822,0,0
B0010YBZ1I,1617160822,0,0
B0011DM0HQ,1617160822,0,0
B0011DM0IA,1617160822,0,0
B001AFFZRC,1617160822,0,0
B001QFA17A,1617160822,0,0
B00282UXC8,1617160822,0,0
1617160822,B002U0L1BU,1,1
B002UEKTK0,1617160822,0,0
B003O56UYS,1617160822,0,0
B00488IPLG,1617160822,0,0
B0049F2PSC,1617160822,0,0
B0049F6EIY,1617160822,0,0
B0049F6GZK,1617160822,0,0
B004YR1VH6,1617160822,0,0
B006WODLXQ,1617160822,0,0
B006WODSW0,1617160822,0,0
B006ZP92O4,1617160822,0,0
B00A9N0HGA,1617160822,0,0
B00C46APTY,1617160822,0,1
1617160822,B00G212LOY,1,1
B00004YUGL,1617160830,0,0
B000077DD8,1617160830,0,0
B000P87C80,1617160830,0,0
B0011DM0HQ,1617160830,0,0
B0011SFXCK,1617160830,0,0
B001AFFZN6,1617160830,0,0
B001AFFZRC,1617160830,0,0
B001QFA17A,1617160830,0,0
B0049F6GZK,1617160830,0,0
B00A9N0HGA,1617160830,0,0
B00004YUGL,1617160849,0,0
B000BKH1JC,1617160849,0,1
B000P87C80,1617160849,0,0
B0010YBZ1I,1617160849,0,0
B001AFFZM2,1617160849,0,0
B001QFA17A,1617160849,0,0
B00282UXC8,1617160849,0,0
B002UEKTK0,1617160849,0,1
B0049F6GZK,1617160849,0,0
B006WODLXQ,1617160849,0,0
B006WODSW0,1617160849,0,0
B00A9N0HGA,1617160849,0,0
161716089X,1617160857,0,0
1617160946,1617160857,1,1
1617161004,1617160857,0,0
1617161063,1617160857,0,0
1617161144,1617160857,1,1
1617164798,1617160857,0,1
1617160857,1617168718,1,1
1617168777,1617160857,1,1
1931102953,1617160857,0,0
2749004373,1617160857,0,0
2749010993,1617160857,0,1
2749013666,1617160857,0,0
B00002S9FF,1617160857,0,0
B00002S9FG,1617160857,0,0
B00004RC2P,1617160857,0,0
B00004TLO9,1617160857,0,0
B00004UFGD,1617160857,0,0
B00004YUGL,1617160857,0,0
B00005Y3VA,1617160857,0,0
B00006IKF8,1617160857,0,0
B000077DD8,1617160857,0,0
B0000899QN,1617160857,0,1
B00009ZLJN,1617160857,0,0
B0000CFXA3,1617160857,0,0
B0001X6IJ8,1617160857,0,1
B0002AH0JW,1617160857,0,0
B0002DLUH2,1617160857,0,0
B0002VZ38Q,1617160857,0,0
B0006DRZMC,1617160857,0,0
B0008EWS6C,1617160857,0,0
B000A6DOFW,1617160857,0,0
B000AXWT56,1617160857,0,1
B000BGTV80,1617160857,0,0
B000K6MVWO,1617160857,0,1
B000P87C80,1617160857,0,0
B000P87C8U,1617160857,0,0
B000TFBZ7S,1617160857,0,0
B000TFBZEQ,1617160857,0,0
B000TFG122,1617160857,0,0
B000TFI08U,1617160857,0,0
B0010Y6WS4,1617160857,0,0
B0010YBZ1I,1617160857,0,0
B0011DM0HQ,1617160857,0,0
B0011DM0IA,1617160857,0,0
B0011SFXCK,1617160857,0,0
B0016ZOUUO,1617160857,0,0
B001AFD20E,1617160857,0,0
B001AFFYSW,1617160857,0,0
B001AFFZM2,1617160857,0,0
B001AFFZN6,1617160857,0,0
B001AFFZRC,1617160857,0,0
B001GBZALQ,1617160857,0,0
B001QFA17A,1617160857,0,0
B00282UXC8,1617160857,0,0
B00282Z4WC,1617160857,1,1
B002UEKTK0,1617160857,0,0
1617160857,B002ZF31NQ,1,1
B003MU9CPY,1617160857,1,1
B00488IPLG,1617160857,0,0
B0049F6EIY,1617160857,0,0
B0049F6GZK,1617160857,0,1
B0049J03EG,1617160857,0,0
B004B7IO7Y,1617160857,0,0
B004JBONAY,1617160857,0,0
B006WOCRBS,1617160857,0,0
B006WODLXQ,1617160857,0,1
B006WODSW0,1617160857,0,1
B006ZP92O4,1617160857,0,0
B007IPJKK6,1617160857,0,0
B00A9N0HGA,1617160857,0,0
B00AF3QFI8,1617160857,0,0
B00C46APTY,1617160857,0,0
B00G212LOY,1617160857,1,1
B00JXUV5PC,1617160857,0,0
161716092X,1617160911,0,0
1617160938,1617160911,0,0
B0011DM0HQ,1617160911,0,0
B001AFFZRC,1617160911,0,0
B00A9N0HGA,1617160911,0,0
161716092X,1617160938,0,0
1617160938,1617160946,0,0
B001AFB56C,1617160938,0,0
B001AFFZM2,1617160938,0,0
B001AFFZRC,1617160938,0,1
B001QFA17A,1617160938,0,0
B002UEKTK0,1617160938,0,0
1617160938,B005GI1AY6,0,0
B00A9N0HGA,1617160938,0,1
1617160938,B00G212LOY,0,0
1617164798,1617160946,0,0
1617168718,1617160946,1,1
1617168777,1617160946,1,1
B00004YUGL,1617160946,0,0
B00005Y3VA,1617160946,0,0
B0006DRZMC,1617160946,0,0
B000P87C80,1617160946,0,0
B0011DM0HQ,1617160946,0,0
B0011DM0IA,1617160946,0,0
B001AFFZK4,1617160946,0,1
B001AFFZM2,1617160946,0,0
B001AFFZRC,1617160946,0,0
B001QFA17A,1617160946,0,0
B00282UXC8,1617160946,0,1
B002UEKTK0,1617160946,0,0
B0049F6GZK,1617160946,0,1
B006WODSW0,1617160946,0,0
B00A9N0HGA,1617160946,0,1
B00C46APTY,1617160946,0,0
1617161004,1617161020,0,1
1617161004,B00117R1XK,0,0
B006CVV4HE,1617161004,1,1
1617164798,1617161020,0,0
B0001652JC,1617161020,0,0
B000TFG122,1617161020,0,1
B00117R1XK,1617161020,0,0
B00A9N0HGA,1617161020,0,0
1617161063,161716108X,0,0
1617161063,1617168777,0,0
1617161063,1843523167,0,1
1617161128,1617161144,0,0
B00005APYW,1617161128,0,0
1617161128,B000065936,0,0
1617161144,1617168718,1,1
B00005APYW,1617161144,0,0
B000065936,1617161144,0,0
B00117R2A2,1617161144,0,0
B001FK38NU,1617161144,0,0
B0027ESMAC,1617161144,0,0
B00A9N0HGA,1617161144,0,0
1617164798,1617168718,0,0
1617164798,1617168777,0,0
1617164798,B002ZF31NQ,0,0
B0049F6EIY,1617164798,0,0
1617164798,B00A9N0HGA,0,0
1617168718,1617168777,1,1
B00005Y3VF,1617168718,0,0
B000077DCZ,1617168718,0,0
B0000899QG,1617168718,0,1
B000BU0DY2,1617168718,0,0
B000PRBV74,1617168718,0,0
B000TFI08U,1617168718,0,1
B001AFCWBO,1617168718,0,0
1617168718,B002ZF31NQ,1,1
1617168718,B00310UXQW,1,1
B004B7MGOQ,1617168718,0,0
B006ZP92O4,1617168718,0,0
B009PCOTUQ,1617168718,0,0
B00A9N0HGA,1617168718,0,0
B00004NHL5,1617168777,0,0
B00004UFGD,1617168777,0,0
B00004YUGO,1617168777,0,0
B00005Y3VE,1617168777,0,1
B000077DD7,1617168777,0,0
B0002BK412,1617168777,0,1
B000BB8BOK,1617168777,0,0
B000TFBZ64,1617168777,0,1
B000TFG122,1617168777,0,0
B000WCB3NY,1617168777,0,0
B00117UWM2,1617168777,0,0
B003KKUJY4,1617168777,0,0
B00A9N0HGA,1617168777,0,1
1862210780,B00117HG7Q,0,0
1862210780,B005W31G7G,0,0
1862211698,B0000899QO,0,0
1884350674,B00099YLPM,0,0
1886846766,1886846677,0,0
1886846782,1886846677,0,0
B000JMRUUC,1886846677,0,0
B000JNRH7W,1886846677,0,0
B00726JRWM,1886846677,0,0
B00A7B80JK,1886846677,0,0
1886846677,B00DFX73OK,1,1
1886846766,B007USKULE,0,1
1886846782,B004U0YZ0M,0,0
1886846782,B00A7B80JK,0,0
1888743093,B000021YSD,0,0
1888743093,B00018AUBK,0,0
1888743093,B00423GESS,0,0
1888743093,B007JPMZDE,0,0
1888743093,B007PNZ2S0,0,0
1888743093,B00ABAW2UA,0,0
189382408X,1893824810,1,1
B000MKMVRI,189382408X,0,0
B000MKMVRI,1893824810,0,0
B000O9IE8C,1893824810,0,0
B000B8K7VI,1894353099,0,0
1894353099,B001CFAWGY,0,0
1894353099,B001IMJSRU,0,0
B002KIJMY0,1894353099,0,1
1894353099,B003YJ7A3O,0,1
1894353099,B0048NUNY8,0,0
1894353099,B005MQKDPE,0,0
1894353099,B0064R7O9I,0,0
1894353099,B00656SZUK,0,0
1894353099,B0081TYO6I,0,1
1894353099,B00894F95K,0,0
1894353099,B0089MESUY,0,0
1894353099,B008B1JE16,0,0
1894353099,B008RE6DYS,0,0
1894353099,B009HE1Y64,0,1
1894353099,B009UOD73E,0,0
1894353099,B00E6LIEFM,0,1
1894511808,B0093N1JJG,0,1
1894511808,B00C7D3UUA,0,0
1931020752,B00001XDVZ,1,0
B00002S8BZ,1931020752,0,0
B00005KB3C,1931020752,0,1
B000063J7S,1931020752,0,1
1931020752,B000083JY8,1,1
1931020752,B0001X6IJ8,0,1
1931020752,B0017NWWUA,0,0
1931020752,B001GFU6MK,0,0
B002UEKTK0,1931020752,0,0
1931020752,B002ZF31NQ,1,1
1931020752,B00BZYIJOO,1,1
B00C46APTY,1931020752,0,0
1931102953,B00004R8JP,0,0
1931102953,B00005RZOQ,0,0
1931102953,B00007BGR1,0,0
1931102953,B0000AZVVX,0,0
B0006DRZMC,1931102953,0,0
1931102953,B0007YEPW8,0,0
B0008EWS62,1931102953,0,1
1931102953,B000N6KEHU,0,0
1931102953,B003AX6VK2,0,1
193221335X,B00005V6ND,0,0
193221335X,B00006IJRJ,0,0
193221335X,B0002BQSC6,0,1
193221335X,B0009G2K12,0,0
193221335X,B000EGHMKG,0,0
B000FR62FK,193221335X,0,0
B000GLV4MG,193221335X,0,0
B000OU6DIY,193221335X,0,1
193221335X,B004QNXLXA,0,0
193221335X,B00A7K2NIK,0,0
1932735445,B00DX6IMK8,0,0
1933238917,B000EG7742,0,0
1933238917,B002SUZYLK,0,0
1933238968,B002SUZYLK,0,0
B00345XP7I,1933238968,1,0
1935341049,B00112GBOU,0,0
1935341049,B00132DECA,0,0
1935341049,B0013MCZRK,0,0
1935341049,B001HWLCQ6,0,0
1935341049,B0039L50ZC,0,0
1935341049,B0039L6JN4,0,0
1935341049,B003BYQ8IA,0,0
1935341049,B003SENTDK,0,0
1935341049,B005576Q6U,0,0
1935341049,B005MGF58O,0,0
1935341049,B007WAKJHU,0,0
1935341049,B007WIK8YG,0,0
1935341049,B007WKI9W2,0,0
1935341049,B008TN81ZG,0,1
1935341049,B0098EEN8E,0,0
1935341049,B0098EENKM,0,0
1935341049,B009SPNLUE,0,0
1935341049,B009SPNMZS,0,0
1935341049,B00DDV74FC,0,1
1935341049,B00EOXVKVW,0,0
1935341049,B00FB5R4L2,0,0
1935341049,B00FCZHEAW,0,0
1935341049,B00JFB7RV0,0,0
1935341049,B00JN33K1Q,0,0
2749004330,2749004322,0,1
2749004322,B002O79QNE,0,0
2749004322,B002RBQUXQ,0,0
2749004322,B004B7MH2M,0,0
2749004330,B002RBQUXQ,0,0
2749004373,B000058E2J,0,0
2749004373,B0001Z95HS,0,0
2749004373,B0002J6332,0,0
2749004373,B000MFNUBE,0,0
2749004373,B0026PI9DM,0,0
2749004373,B00310UXQW,0,0
2749004373,B00G8W7MIW,0,0
2749011027,2749006724,0,0
2749010993,B0011SFXCK,0,0
2749010993,B001GN6YUK,0,0
2749010993,B002ZF31NQ,0,0
B0049F2PSC,2749010993,0,0
2749010993,B0049F6GZK,0,1
2749011000,B0002YAZC2,0,0
2749011000,B0011SKWCQ,0,0
2749011000,B0049F8EG4,0,0
2749011000,B0049F8EUA,0,0
2749011000,B0079K8D3A,0,0
2749011019,B0011SKWH6,0,0
2749011027,B0011SGVZI,0,0
2749011027,B0049F0UPM,0,0
2749011027,B0049F2OPQ,0,1
2749011027,B005NQ5WJ0,0,0
2749011027,B0083TP500,0,0
2749013666,B002UEKTK0,0,1
2749013666,B002ZF31NQ,0,0
2749013666,B0049F6GZK,0,0
2749013666,B00BMT5HVK,0,1
3772393381,B00FB5R4L2,0,0
3772393381,B00FB5R6L0,0,0
3803217695,B0000C7FSF,0,0
3803217695,B0043DEPTC,0,0
3803229421,B00GVFI028,0,0
3828781683,B0086QLF8Q,0,0
3828781683,B009HCNNBK,0,0
3836210797,B000AQHMK0,0,0
3836210797,B001EUE3YE,0,0
3836210797,B003B329U2,0,0
3836210797,B003NS5KQ0,0,0
3836210797,B0052VKP0W,0,0
3836210797,B008MR2HWC,0,0
3836210797,B008TN81ZG,0,0
3836210797,B00975BPC6,0,0
3836210797,B00ANH074Y,0,0
3836210797,B00BMJ3ZJG,0,0
3836210797,B00CSJFWUY,0,0
3836210797,B00EOQZB0A,0,0
3836210797,B00ILBO1MS,0,1
3836212250,B001L5DQ4U,0,0
3836212250,B00EOQZB4G,0,0
3866810954,3866811780,0,0
3866811799,3866811780,0,0
B002Y4WQNE,3866811780,0,0
B003OW6QU4,3866811780,0,0
B003RKVLEY,3866811780,0,1
B00ABF7DSQ,3866811780,0,0
B00ABFGH7E,3866811780,0,0
3866811799,B003OW4IRC,1,1
3866811799,B003RKVLEY,0,0
3866811799,B007USKULE,0,0
3866811799,B00GLQF8U4,0,0
3866811799,B00GLQLCC2,0,0
3866811799,B00H7F20B8,0,1
3869850213,B0001TTRAE,0,1
3869850213,B0027ESKNG,0,1
3869850213,B0027EULPQ,0,0
3936021775,B0009XED9C,0,1
3938259167,B00BEGWAAM,0,0
3938259191,B00BEGWA48,0,0
3941819003,3941819011,1,1
3941819003,394181902X,1,1
3941819011,394181902X,1,1
5486231253,B000GI0HR2,0,0
5486231253,B0028Q0SZ6,0,0
5486231253,B003YJ5DKG,0,0
5486231253,B008RA5A00,0,0
5486231253,B00E6LIEFM,0,0
5486231253,B00E6LIEFW,0,0
5486231253,B00E6LJ1OA,0,0
5486231253,B00E6LJAOG,0,1
5486231253,B00E6LJBUO,0,0
5486231253,B00ENFVLAQ,0,0
5486231253,B00ESFEWCA,0,0
B00001XDWZ,5558259981,1,1
B00004TLOC,5558259981,0,0
5558259981,B0002664K2,1,1
5558259981,B0002BQREU,1,1
B0002DKTY2,5558259981,0,0
B00030EFEY,5558259981,0,1
5558259981,B000TR6P6W,1,1
8599206044,B00006IJRJ,0,0
B000FXV25E,9655240495,0,0
9983038757,9983039109,0,0
B00000IV94,B000B642OI,0,0
B00000JIXG,B00000JIXI,0,0
B00000JIXG,B00002JV5R,0,1
B00000JIXG,B00002JV9C,1,1
B00000JIXG,B00004RGJF,0,1
B00000JIXG,B00005AFI0,0,0
B00005N9AK,B00000JIXG,0,0
B0000AOWWQ,B00000JIXG,0,0
B00000JIXG,B0000AZJVB,0,0
B0000BX73E,B00000JIXG,1,1
B0000BZ54L,B00000JIXG,0,1
B00000JIXG,B00018CXSS,0,0
B00000JIXG,B0006HMWO4,0,0
B00000JIXG,B0009WA0P4,0,0
B000A76ZT8,B00000JIXG,0,0
B00000JIXG,B000EO6W8G,0,0
B00000JIXG,B000HCZ8EO,0,0
B00000JIXG,B000Q6ZK3K,0,0
B00000JIXG,B00337D8U6,0,0
B00000JIXG,B0036Z0NW6,0,0
B00000JIXG,B0039L31JY,0,0
B00000JIXG,B00532UT7Y,0,1
B00561MA6A,B00000JIXG,0,0
B00000JIXG,B007ILIEUM,0,0
B00000JIXI,B00002JV9C,0,0
B00000JIXI,B0006HMWO4,0,0
B0009KLGUO,B00000JIXI,0,0
B00000JIXI,B0039L31JY,0,0
B00561MA6A,B00000JIXI,0,0
B00000JIXI,B009SPUE72,0,0
B00000JL62,B00000JL63,1,1
B00000JL62,B000021YVS,1,1
B00000JL62,B000021YW8,1,1
B00000JL62,B00005BNLP,1,1
B00000JL62,B00005LBVS,1,1
B00000JL62,B00005LBVU,1,1
B00000JL62,B00005NSUS,1,1
B00000JL62,B00005NTJ0,1,1
B00000JL62,B00027Q6YA,1,1
B00000JL62,B000292930,1,1
B00000JL62,B0002CU1W8,1,1
B00000JL62,B0009N5FBW,1,1
B00000JL62,B000AQD6GE,1,0
B000021YVS,B00000JL63,1,1
B00000JL63,B000021YVV,0,0
B00000JL63,B000021YW8,0,1
B00000JL63,B00005BNLP,0,1
B00000JL63,B00005LBVS,0,0
B00000JL63,B00005NTJ0,0,0
B00000JL63,B00027Q6YA,0,0
B00000JL63,B000292930,0,0
B00000JL63,B0002CU24U,0,0
B00000JL63,B002CMU6YE,0,1
B00000JL63,B004PYFASY,0,1
B00000JL6I,B0000296YZ,0,1
B00000JL6I,B00005JHKH,0,0
B00000JL6I,B00006DY16,0,0
B00000JL6I,B0002CWPZE,0,0
B00000JL6M,B00000JLAC,1,1
B00000JLAE,B00000JL6M,1,1
B00000JL6M,B000021YZT,1,1
B00000JL6M,B000030EY6,1,1
B00000JL6M,B000031VUT,1,1
B00000JL6M,B00003IE8B,1,1
B00000JL6M,B00003IE8C,1,1
B00003IEKI,B00000JL6M,1,1
B00000JL6M,B00004NHKU,1,1
B00000JL6M,B00005QI56,1,0
B00000JL6M,B00005QI88,1,1
B00000JL6M,B00027Q5IM,1,1
B00000JL6M,B000287MME,1,1
B00000JL6M,B000287MMO,1,0
B00000JL6M,B0003CIVZG,1,1
B00000JL6M,B0006IXFNK,1,1
B00000JL6M,B0006SJCAA,1,1
